txt_type,seg_id,sen_id,sentence,POS,words_label,words_gloss
N,news_08_v.2.txt,30,＂ 阳阳 这 孩子 真 懂事 ， 今天 一 早 就 对 我 说 ， 妈妈 ， 今天 我 不 哭 。,"['w','nr','r','n','d','a','w','t','m','tg','d','p','r','v','w','n','w','t','r','d','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', '此,指目前的或较近的或刚刚提到的人、物、事或想法', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '一…就…', '朝,向——用作虚词,表示动作的对象', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '悲痛出声,声泪俱下', 'NULL']"
F,fiction_03_v.2.txt,74,不知 变 了 多少 职业 了 ， 总 定 不 下 心 来 。,"['v','v','u','r','n','y','w','d','v','d','v','n','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '1', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '使安定', 'NULL', '下来', '心绪;心情', '用在动词后,表示估计或着眼于某一方面', 'NULL']"
F,fiction_11_v.2.txt,73,真 想 扎 江 里 去 游 个 泳 。,"['d','v','v','n','f','v','v','q','vg','ew']","['0', '0', '1', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', '钻进去;向下用力', 'NULL', '里面；内部（跟“外”相对）', '用在谓词或谓词结构后表示趋向或持续', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_03_v.2.txt,78,现在 我们 该 听听 你 讲 自己 的 事 了 ， 说说 看 ， 出 了 什么 事 了 ？,"['t','r','r','v','r','v','r','u','n','y','w','v','v','w','v','u','r','n','y','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '代词。自身，本身', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '“看怎么样”的省略,用在动词或动词结构的后面,表示试一试', 'NULL', '发生', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_10_v.2.txt,13,在 准备 阶段 ， 所 要 解决 的 主要矛盾 ， 始终 是 口语 形式 与 思想 内容 的 矛盾 。,"['p','v','n','w','u','v','v','u','l','w','d','v','n','n','c','n','n','u','an','ew']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']","['表示动作、情状所涉及的处所、时间、范围等', '预先安排筹划；打算', 'NULL', 'NULL', 'NULL', '应当;必须', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '对内容而言，指事物的组织结构和表现方式', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_17_v.2.txt,63,至于 欧洲 各国 自己 造纸 的 时期 ， 那 就 更 晚 了 。,"['p','ns','r','r','v','u','n','w','r','d','d','a','y','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', '代词。自身，本身', 'NULL', 'NULL', 'NULL', 'NULL', '表示顺着上文或上句话的语意,申说应有的结果', '事实正是如此', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_20_v.2.txt,47,还是 开玩笑 ？ ＂,"['c','v','ew','w']","['0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL']"
N,news_19_v.2.txt,11,后面 一 位 小伙子 插 上来 ： ＂ 我们 单位 年轻人 聚 两 次 了 ， 每次 都 得 来 几 种 小菜 。 ＂,"['f','m','q','n','v','v','w','w','r','n','n','v','m','q','y','w','r','d','u','v','m','q','n','ew','w']","['0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['NULL', 'NULL', '用于人（含敬意）', 'NULL', '参与,加入', '用在动词后面。表示动作由低处到高处或由远处到近处', 'NULL', 'NULL', 'NULL', '机关、团体或其所属的某一部门', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在口语中表示必须有,一定', '表示动作的趋向', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_01_v.2.txt,10,钱 老师 连连 摆手 ： ＂ 论 苦心 大 是 周 彤 ， 为 迎接 竞赛 做 题 三千 多 道 ， 草稿 纸 堆 起来 只怕 比 他 人 还 高 。 ＂,"['nr','n','d','v','w','w','p','n','a','v','nr','nr','w','p','v','vn','v','n','m','m','q','w','n','n','v','v','d','p','r','n','d','a','ew','w']","['0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '超过一般', 'NULL', 'NULL', 'NULL', 'NULL', '为了', '比喻作好准备，等候某一情况的发生或时节的到来', 'NULL', '作。从事某种工作或活动', '题目;标题', 'NULL', '[数词]∶[用于数量词后] 表示整数以下的余数或零头', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词或形容词后，表示动作或情况开始并且递进', '犹恐怕。表示疑虑或估计', 'NULL', 'NULL', 'NULL', 'NULL', '离地面远;从下向上距离大', 'NULL', 'NULL']"
F,fiction_05_v.2.txt,72,小段 说 ， 是 的 ， 他 让 我 通知 你 明天 上午 去 开 馆务会 ， 研究 今年 的 工作 。,"['nr','v','w','v','u','w','r','v','r','v','r','t','t','v','v','n','w','v','t','u','n','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '前往,到别处,跟“来”相反', '开始,开端', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_25_v.2.txt,13,记者 ： 是 吗 ？,"['n','w','v','y','ew']","['0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_05_v.2.txt,71,小伙子 指指 长岭 机器 厂 的 咨询台 说 ， 为 同 名牌 冰箱 竞争 ， 他们 正在 同 松下 公司 合资 生产 出 ４ 门 豪华 电冰箱 。,"['n','v','nz','n','n','u','n','v','w','p','p','n','n','v','w','r','u','p','nz','n','vd','v','v','m','n','a','n','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', '由零件装成，可运转，能变换能量或产生有用功的装置', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '为了', 'NULL', '出名的牌子', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '聚集资本，合股经营', '特指人们使用工具创造生产、生活资料的活动', '用在动词后表示向外,显露或完成', 'NULL', '双扇门,门', 'NULL', 'NULL', 'NULL']"
F,fiction_05_v.2.txt,63,庄 大鹏 听 出来 说话 的 人 是 馆里 搞 美术 的 小段 ， 他 就 叫 孟 保田 在 房 里 坐 着 ， 自己 出去 应付 。,"['nr','nr','v','v','v','u','n','v','n','v','n','u','nr','w','r','d','v','nr','nr','p','n','f','v','u','w','r','v','v','ew']","['0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', '用在动词后，表示人或物由隐蔽到显露', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词前面,表示在某种条件或情况下自然怎么样', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', '里面；内部（跟“外”相对）', 'NULL', 'NULL', 'NULL', '代词。自身，本身', '从里面到外面去', 'NULL', 'NULL']"
F,fiction_03_v.2.txt,50,彭 玉泽 说 。,"['nr','nr','v','ew']","['0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL']"
A,academic_12_v.2.txt,17,应激 是 人们 思维 加工 后 的 抽象 概念 。,"['n','v','n','n','v','f','u','a','n','ew']","['0', '0', '0', '0', '1', '1', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '谓多花工夫使制品更加完美', '时间较迟或较晚。与“先”相对', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_18_v.2.txt,42,在 男子 双打 比赛 中 ， 我国 的 李 永波 和 田 秉毅 在 半决赛 中 以 ２ ： ０ （ １８ ： １３ 、 １５ ： ３ ） 胜 日本 的 松浦进二 和 松野修二 。,"['p','n','n','n','f','w','n','u','nr','nr','c','nr','nr','p','n','f','p','m','w','m','w','m','w','m','w','m','w','m','w','v','ns','u','nr','c','nr','ew']","['1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', '方位名。泛指一个地区内或一个时期内,中间;居中', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', '方位名。泛指一个地区内或一个时期内,中间;居中', '依,按,凭 ——表示动作行为的凭借或前提。犹言凭、根据', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_17_v.2.txt,33,捷克斯洛伐克 布拉格斯巴达队 还 应邀 于 ２月 １日 在 广州 同 广州 白云 足球队 进行 一 场 友谊赛 。,"['ns','nt','d','v','p','t','t','p','ns','p','ns','nz','n','v','m','q','n','ew']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '引进动作、行为的时间、处所,意义相当于“在”、“到”或“在…方面(上、中)”', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用于文娱体育活动', 'NULL', 'NULL']"
A,academic_14_v.2.txt,32,尽管 正统 的 历史 中 也 包括 人类 文明史 ， 其中 也 有 自然科学 史 的 部分 内容 ， 但 往往 是 轻描淡写 ， 重 成果 而 不 重 过程 。,"['c','a','u','n','f','d','v','n','n','w','r','d','v','n','ng','u','n','n','w','c','d','v','i','w','v','n','c','d','v','n','ew']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '内,里面。与“外”相对', 'NULL', '包含，总括', 'NULL', 'NULL', 'NULL', '这里面；那里面', 'NULL', '具有,与“无”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '重视;尊重', 'NULL', 'NULL', 'NULL', '重视;尊重', 'NULL', 'NULL']"
N,news_12_v.2.txt,27,这时 走 来 一 名 保安员 ， 他 正要 维持 秩序 ， 一个 站 在 售票 窗 旁 的 穿 绿色 Ｔ恤 的 高个子 跟 他 打 了 个 招呼 ， 保安员 便 走开 了 。 ＂,"['r','v','v','m','q','n','w','r','d','v','n','w','m','q','p','vn','ng','f','u','v','n','n','u','n','p','r','v','u','q','n','w','n','d','v','u','ew','w']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', '步行', '由彼至此;由远到近。与“去”、“往”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '站立,直立。以基本直立的姿势用双脚或一脚支撑自己', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '与某些动词结合成复词,表示进行之意', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_02_v.2.txt,53,第一 个 原因 ， 作为 ＂ 王子 教科书 ＂ 的 《 五 卷 书 》 ， 约 于 公元 ５７０年 终于 外传 ， 被 译 成 波斯巴列维语 ， 后 又 译 成 阿拉伯语 ， 进而 改写 成 《 卡里莱 与 笛木乃 》 ， 在 阿拉伯 人民 中 广泛 流传 。,"['m','q','n','w','p','w','n','n','w','u','w','m','q','n','w','w','d','p','n','t','d','v','w','p','v','v','nz','w','f','d','v','v','nz','w','c','v','v','w','nr','c','nr','w','w','p','ns','n','f','ad','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0']","['等第次序居首位或首位的', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '天子或王的儿子', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '古时书籍写在帛或纸上,一部书可分成若干部分,每部分的文字自有起讫,后代仍用来指全书的一部分', 'NULL', 'NULL', 'NULL', 'NULL', '引进动作、行为的时间、处所,意义相当于“在”、“到”或“在…方面(上、中)”', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '时间较迟或较晚。与“先”相对', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '表示动作、情状所涉及的处所、时间、范围等', 'NULL', 'NULL', '内,里面。与“外”相对', 'NULL', 'NULL', 'NULL']"
A,academic_27_v.2.txt,11,广告 的 焦点 始终 注意 突出 家庭 的 温馨 与 亲密 ， 以 激起 家庭 的 购买 欲望 ， 取得 很 好 的 效果 。,"['n','u','n','d','v','v','n','u','an','c','a','w','c','v','n','u','vn','n','w','v','d','a','u','n','ew']","['0', '0', '1', '0', '1', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0']","['NULL', 'NULL', '比喻事情或道理引人注意的集中点', 'NULL', '重视；关注', '谓出众地显露出来', 'NULL', 'NULL', '温暖馨香', 'NULL', 'NULL', 'NULL', '表目的或结果等', '刺激,激发', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '得到', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_25_v.2.txt,8,记者 ： 欢迎 你们 来 南浦 大桥 参观 。,"['n','w','v','r','v','ns','n','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', '高兴地迎接', 'NULL', '由彼至此;由远到近。与“去”、“往”相对', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_20_v.2.txt,61,这 无疑 是 一些 眼下 最 忌讳 的 语言 。,"['r','d','v','m','t','d','v','u','n','ew']","['1', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['此,指目前的或较近的或刚刚提到的人、物、事或想法', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_11_v.2.txt,76,怎么 北京 连 条 河 也 没有 ？,"['r','ns','u','q','n','d','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', '用于长条形的东西', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_10_v.2.txt,27,晚饭 是 王 劲哉 请 的 。,"['n','v','nr','nr','v','u','ew']","['0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_29_v.2.txt,82,股份 有限公司 的 缺点 是 ： 公司 设立 的 程序 复杂 ；,"['n','n','u','n','v','w','n','v','u','n','a','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_19_v.2.txt,20,＂ 什么 ？,"['w','r','ew']","['0', '0', '0']","['NULL', 'NULL', 'NULL']"
F,fiction_20_v.2.txt,56,乔 光朴 仍 是 用 缓慢 平稳 的 语气 说 ： ＂ 我 愿 立 军令状 。,"['nr','nr','d','v','p','a','a','u','n','v','w','w','r','v','v','n','ew']","['0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0']","['NULL', 'NULL', 'NULL', 'NULL', '运用(根据事物的特性加以利用)', 'NULL', '没有波动，稳定', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '制定;订立', '接受命令后写的保证书。表示不能完成任务，愿受严厉处分', 'NULL']"
A,academic_15_v.2.txt,58,１． 词 量 受限,"['m','n','n','v']","['0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_08_v.2.txt,76,他 为 自己 是 个 孩子 而 忧伤 了 起来 。,"['r','p','r','v','q','n','c','a','u','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0']","['NULL', '因为,由于', '代词。自身，本身', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用在动词或形容词后，表示动作或情况开始并且递进', 'NULL']"
A,academic_18_v.2.txt,41,（ 二 ） 变化 性 。,"['w','m','w','vn','ng','ew']","['0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_12_v.2.txt,102,这时候 喂 什么 它 也 不 吃 。,"['r','v','r','r','d','d','v','ew']","['0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', '表示第三人称', 'NULL', 'NULL', '吃东西。与“喝”形成对照', 'NULL']"
N,news_25_v.2.txt,23,徐 为华 ， 作为 大桥 建设者 的 家属 ， 此刻 真是 悲喜交加 。,"['nr','nr','w','p','n','n','u','n','w','r','d','i','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_04_v.2.txt,44,森林 还是 ＂ 天然 的 过滤器 ＂ ， 能 不同 程度 地 过滤 空气 中 的 有害 气体 。,"['n','d','w','b','u','n','w','w','v','a','n','u','v','n','f','u','a','n','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '用滤纸或其他多孔材料分离悬浮在液体或气体中固体颗粒、有害物质的一种方法', 'NULL', '内,里面。与“外”相对', 'NULL', 'NULL', 'NULL', 'NULL']"
F,fiction_03_v.2.txt,47,我 还是 想 办法 离开 报社 ， 去 作 研究 工作 。,"['r','d','v','n','v','n','w','v','v','vn','n','ew']","['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '同人、物、地分开', 'NULL', 'NULL', '用在谓词或谓词结构后表示趋向或持续', 'NULL', 'NULL', 'NULL', 'NULL']"
N,news_22_v.2.txt,47,记者 留心 观察 ， 发现 文学 名著 、 工具书 和 社科 类 图书 ， 虽然 特价 幅度 很 小 ， 依然 十分 抢手 ；,"['n','vd','v','w','v','n','n','w','n','c','j','q','n','w','c','n','n','d','a','w','d','d','a','ew']","['0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0']","['NULL', 'NULL', 'NULL', 'NULL', '犹发觉', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '物理学名词。指物体振动或摇摆所展开的宽度。引申为事物变动的程度', 'NULL', '形容事物在体积、面积、数量、力量、强度等方面不及一般的或不及比较的对象', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL']"
A,academic_03_v.2.txt,49,第一 是 个性 。,"['m','v','n','ew']","['0', '0', '0', '0']","['形容程度最深；最重要', 'NULL', 'NULL', 'NULL']"
A,academic_27_v.2.txt,4,消费者 对于 花钱 和 积蓄 的 态度 、 甚至 购买 什么 产品 、 哪 种 牌号 都 经常 打 上 家庭 影响 的 烙印 。,"['n','p','vn','c','n','u','n','w','d','v','r','n','w','r','q','n','d','d','v','v','n','vn','u','n','ew']","['0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1', '0', '0', '0', '1', '0']","['NULL', '介词。引进对象或事物的关系者', 'NULL', 'NULL', 'NULL', 'NULL', '对人或事的看法在其言行中的表现', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', 'NULL', '印上;拓印', '用在动词后。表示动作的趋向或结果等', 'NULL', 'NULL', 'NULL', '喻指不易磨灭的痕迹', 'NULL']"
